review_id,port,sentence,sentiment
415,Roatan,Our tour bus broke down on the way back from the beach and we were stuck on the side of the road for forty minutes.,-0.5859
415,Roatan,"Luckily, it was a ship excursion so they had to wait for us,",0.5106
415,Cozumel,Cozumel was much more relaxed for us; we did a tequila tasting and learned a lot about the different aging processes.,0.5413
415,Costa Maya,Costa Maya was our least favorite-it just feels like a giant tourist trap.,0.0516
415,Costa Maya,"The pool in the port is nice,",0.4215
416,Cozumel,Cozumel snorkeling at Chankanaab was great for the kids.,0.6249
416,Cozumel,They loved the statues underwater.,0.5994
416,Roatan,"Roatan was a bit of a trek to get to the good spots,",0.4404
416,Costa Maya,"Costa Maya port is just a giant mall, honestly.",0.4588
417,Roatan,Roatan offers the best natural beauty; we took a private tour to the East End which is much less developed than the West End.,0.8885
417,Roatan,It was fascinating to see the 'Venice of Roatan' where the houses are all on stilts over the water.,0.5423
417,Cozumel,Cozumel is the best for logistics; everything is very organized and it's easy to get a taxi with set rates posted on a board.,0.7964
417,Costa Maya,Costa Maya is the weak link.,-0.4404
417,Costa Maya,There's no soul to it.,-0.296
418,Cozumel,"Cozumel was just for shopping for us, got some nice silver.",0.4215
418,Costa Maya,"Costa Maya we stayed on the boat, too hot and the port looked boring.",-0.3182
419,Cozumel,"In Cozumel, we did the sea lion encounter at Chankanaab and they haven't stopped talking about it.",0.1695
419,Cozumel,The park is very well maintained.,0.3384
419,Costa Maya,Costa Maya was actually quite fun for the kids too because of the big pool right in the middle of the port area.,0.5563
419,Costa Maya,It's shallow and safe.,0.4404
419,Costa Maya,My only complaint is the cost of food in the ports.,-0.296
420,Roatan,Roatan is gorgeous,0.6124
420,Roatan,the flies at the beach are no joke.,-0.2235
421,Roatan,Roatan ended up being our favorite stop mainly because we booked a small group snorkeling trip instead of a big excursion.,0.2023
421,Roatan,The reef was really close to shore and the water visibility was better than I expected.,0.4404
422,Costa Maya,"In Costa Maya we signed up for a ruins tour, and while the site itself was impressive, the long drive took away from the experience.",0.1027
422,Costa Maya,It felt like half the day was sitting on a bus.,0.3612
423,Cozumel,Cozumel was the highlight for me.,0.34
423,Roatan,"Roatan had nice scenery,",0.4215
423,Roatan,our excursion felt rushed with too many stops packed in.,-0.1531
423,Costa Maya,"Costa Maya honestly didn't leave much of an impression-we walked around, bought a few souvenirs, and went back early.",0.485
424,Roatan,"In Roatan, we visited a wildlife park where we saw monkeys and sloths, which was fun",0.5106
424,Roatan,"the snorkeling there was excellent, probably the best water we experienced all trip.",0.836
425,Roatan,Roatan surprised me in a good way.,0.5859
425,Roatan,"We did a cultural tour that included a small village visit and lunch, which felt more meaningful than just going to a beach.",0.3804
425,Costa Maya,Costa Maya was more frustrating because of aggressive vendors near the port area.,-0.5849
425,Cozumel,"Cozumel was easy to navigate, though, and we enjoyed just walking around without a strict plan.",0.7351
426,Costa Maya,"Costa Maya felt more like a manufactured stop, and I didn't feel motivated to explore beyond the port.",-0.2232
426,Cozumel,Cozumel had a better mix-you can choose structured excursions or just explore on your own.,0.4404
427,Roatan,"In Roatan, we did a zipline tour that was fun",0.5106
427,Roatan,a bit disorganized with long waits between runs.,-0.296
427,Cozumel,"Cozumel was straightforward-we took a cab to a beach and stayed there all day, which was relaxing and easy to manage.",0.7269
428,Costa Maya,Costa Maya ended up being more enjoyable than I expected because we booked a small cooking experience outside the port.,0.4927
428,Roatan,Roatan was beautiful,0.5994
428,Cozumel,"Cozumel was the most convenient stop, especially for shopping and short activities close to the ship.",-0.3566
429,Roatan,Roatan had the best natural scenery by far.,0.7717
429,Roatan,We spent most of our time at a beach with calm water and didn't feel rushed.,0.3182
429,Costa Maya,"Costa Maya, on the other hand, felt like it required more planning to get the most out of it.",0.6908
429,Cozumel,"Cozumel was fine,",0.2023
430,Cozumel,"In Cozumel we tried a snorkeling excursion that included multiple stops,",-0.1531
430,Roatan,"Roatan was more relaxed-we booked a private driver and created our own itinerary, which worked much better.",0.5994
430,Costa Maya,Costa Maya was the only stop where I felt unsure what to do once we got off the ship.,-0.4939
431,Roatan,We really enjoyed Roatan because we booked a smaller excursion that combined snorkeling and a short island tour.,0.5563
431,Costa Maya,"Costa Maya was more confusing to navigate independently, and we ended up just staying near the port longer than planned.",-0.2944
431,Cozumel,"Cozumel was easy and predictable, which isn't necessarily a bad thing.",0.6956
432,Costa Maya,"Costa Maya was my least favorite stop because the port area felt overly commercialized, and we didn't venture far beyond it.",-0.569
432,Roatan,"In contrast, Roatan felt more natural and less crowded once we got away from the main docking area.",0.4201
432,Roatan,it was definitely busy with multiple ships in port.,0.4019
433,Roatan,Roatan stood out because of how green and undeveloped parts of it felt compared to the other stops.,-0.1531
433,Roatan,"We did a guided tour that included a short hike and beach time, which worked well.",0.2732
433,Costa Maya,Costa Maya felt more like a stop built around the cruise industry.,0.0847
433,Cozumel,"Cozumel had great water activities,",0.6249
434,Costa Maya,"We focused on excursions at every port, and Costa Maya was the most educational with the ruins visit.",-0.0772
434,Roatan,"Roatan was more fun and relaxed, especially the beach portion.",0.7939
434,Cozumel,Cozumel felt like the easiest place to just wander and enjoy without a strict schedule.,0.8176
435,Cozumel,"Cozumel was the only port where we didn't book anything in advance, and it ended up being one of our better days.",0.4404
435,Roatan,Roatan required more planning to avoid crowded excursions.,-0.3535
435,Costa Maya,Costa Maya didn't offer much flexibility unless you booked something ahead of time.,-0.2584
436,Roatan,"Roatan felt like the most authentic destination on this itinerary, especially once we left the immediate port area and drove into smaller communities.",0.3612
436,Cozumel,"Cozumel was efficient and easy to navigate,",0.6908
436,Cozumel,"We still enjoyed snorkeling there, though, as the water conditions were excellent.",0.7906
437,Roatan,Roatan was better because we had a planned activity that kept us engaged.,0.6808
437,Cozumel,Cozumel was enjoyable just because of how easy it was to get around and find something to do quickly.,0.7003
438,Roatan,Roatan was the most memorable stop for me because we did a combination of snorkeling and a short island tour.,-0.3566
438,Roatan,"The guide was knowledgeable and gave context about the area, which I appreciated.",0.5106
438,Costa Maya,"Costa Maya felt more like a place where you needed to commit to a longer excursion to make it worthwhile, which we didn't do.",0.7501
438,Cozumel,Cozumel was somewhere in between-we found a beach spot not too far from the port and spent a relaxing afternoon there without feeling rushed.,0.4272
439,Costa Maya,Costa Maya was the only stop where I felt like I didn't maximize my time.,0.0772
440,Costa Maya,"Costa Maya required more commitment because many of the worthwhile activities are farther from the port, and we underestimated that.",0.4927
440,Cozumel,"Cozumel was the easiest to enjoy spontaneously,",0.7184
440,Cozumel,"Overall, I preferred the ports where we had a clear plan rather than trying to figure things out after arriving.",0.3818
441,Cozumel,Cozumel was the highlight for our group.,0.34
441,Cozumel,absolutely worth it for the lighthouse views and the crocodile spotting in the lagoon.,0.2944
441,Roatan,"Roatan was also beautiful,",0.5994
441,Roatan,the pier area in Coxen Hole felt a bit chaotic with everyone trying to sell you a taxi ride.,-0.4939
442,Costa Maya,Had an okay time in Costa Maya.,0.2263
442,Costa Maya,We did the Chacchoben ruins tour.,-0.4404
442,Costa Maya,"The history is fascinating and the guides really know their stuff,",0.5423
442,Costa Maya,be warned: the bus ride is nearly an hour each way and the humidity in the jungle is intense.,-0.2023
443,Roatan,Roatan is stunning,0.3818
443,Roatan,the transportation is a mess.,-0.3612
443,Roatan,"It was peaceful and a nice break from the cruise crowds,",0.7184
443,Roatan,the traffic getting back to the port was stressful.,-0.5106
443,Roatan,"If you go to Roatan, definitely build in a huge buffer for travel time.",0.6124
443,Roatan,The roads are narrow and one accident can block everything.,-0.7184
444,Cozumel,"In Cozumel, we did the Amazing Cozumel Race, which was a fun way to see the downtown area while getting some exercise.",0.7964
444,Cozumel,"It was a bit competitive for my taste,",0.1779
444,Cozumel,the kids loved it.,0.5994
444,Cozumel,very 'theme park' feeling.,0.1935
445,Cozumel,I was disappointed with the timing in Cozumel.,-0.4767
445,Roatan,Roatan was better; we did the sloth sanctuary which was a treat for the grandkids.,0.6808
447,Cozumel,The snorkeling in Cozumel at the Palancar Reef was breathtaking.,0.4588
447,Roatan,"Roatan was also nice, we just did a glass-bottom boat tour because my partner doesn't swim well.",0.2467
447,Roatan,It was a good compromise.,0.4404
447,Costa Maya,"Costa Maya felt a bit fake to us, just a purpose-built port for tourists, so we didn't stay long.",-0.4767
448,Costa Maya,Costa Maya was great for the Mayan Healing Ritual excursion.,0.6249
448,Costa Maya,It was very relaxing and felt unique compared to the usual beach breaks.,0.5413
448,Roatan,"In Roatan, we just stayed at the port beach (Mahogany Bay) because we didn't want to deal with the hills and the heat.",-0.0572
448,Roatan,"It's a nice beach,",0.4215
448,Roatan,the water isn't as clear as other parts of the island.,-0.2924
448,Cozumel,"Cozumel was fine, just very busy with four other ships in port at the same time.",0.2023
449,Costa Maya,I really enjoyed the history at Chacchoben in Costa Maya.,0.5563
450,Cozumel,Cozumel was fantastic.,0.5574
450,Cozumel,The chef was hilarious and the food was better than anything on the ship.,0.6808
450,Roatan,Roatan was a bit of a struggle for us because of the walking.,-0.3182
450,Roatan,"If you have mobility issues, definitely check the details before booking in Roatan.",0.4019
450,Costa Maya,"Costa Maya was very easy to navigate, we just spent an hour in the saltwater pool right at the port.",0.4927
451,Roatan,Roatan scuba diving is a must.,0.0772
451,Roatan,The reef is so close to the shore and the coral is in great shape.,0.6249
451,Roatan,We went with a local shop instead of the ship's excursion and saved about 40 dollars.,0.4215
451,Cozumel,"Cozumel was okay, we went to a beach club called Mr. Sanchos.",0.2263
451,Cozumel,"It was very loud and crowded, definitely a party vibe which wasn't exactly what we wanted",0.6597
452,Costa Maya,"Loved the port in Costa Maya, specifically the chocolate making demo near the back of the plaza.",0.5994
452,Costa Maya,It's free and very educational.,0.5106
452,Roatan,"Roatan remains my favorite because of the lush landscape, though the humidity was nearly unbearable the day we visited.",0.4588
454,Costa Maya,"Costa Maya Chacchoben ruins were impressive,",0.1027
454,Costa Maya,the bus didn't have great AC.,-0.5096
454,Costa Maya,"Once we got there, the site was beautiful and we saw some spider monkeys in the trees.",0.5994
455,Cozumel,Cozumel is the best for logistics.,0.6369
455,Roatan,Roatan is beautiful,0.5994
455,Roatan,The roads are a bit scary if you aren't used to island driving.,-0.4939
455,Costa Maya,Costa Maya was my least favorite.,-0.357
455,Costa Maya,The port feels like a trap where they try to keep you from leaving the shopping area to go into the actual town of Mahahual.,0.0516
456,Roatan,Roatan was much more relaxing.,0.5413
457,Roatan,Roatan was lovely.,0.5859
457,Roatan,It was exhilarating and the views of the ocean from the top were spectacular.,0.5423
457,Cozumel,"Cozumel was our last stop, and we were pretty tired, so we just walked around the San Miguel plaza and had some coffee.",-0.2263
